answer_id,attempt_id,new_points,new_reasoning
f3a0703b-b691-48b3-83f6-e4c8ec73a0f4,3760ed81-fb87-406e-9766-0a33009fc31f,4,"[strong] The student clearly identifies the closed-loop mechanism ('model is getting trained on the data it created', 'closed loop problem') and proposes a reasonable mitigation (injecting variation/exploration in recommendations). However, they don't address why the standard metrics still look good despite the problem, which is the third component needed for full credit."
f80ba5b3-714a-481d-8a10-ddd8aad151a7,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,[full] The student clearly defines unit of observation as what one row represents and gives a concrete example with two different units (one row per application vs. one row per candidate-job pair) from the same JobMatch dataset. They also add insight about how changing the unit changes the question/conclusion. Meets both rubric requirements for full credit.
86cfe803-a194-40c8-821f-2be4c6a0d801,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student identifies the feedback loop (rejected applicants disappear from training data) and explains the compounding consequence (model keeps learning from the same favored type, becoming biased through selection without intent). Both rubric pieces are present in plain language, matching the 'full' tier."
e2fb7de0-96b8-4871-b213-c133f8cb7e88,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student clearly articulates the core insight that conclusions depend on what's in the model and how the data is cut. They explicitly unify the phenomena by noting that aggregate relationships can reverse with subgroups or with added confounders, and conclude that a coefficient/pattern has no fixed meaning by itself — capturing the conditional-on-specification nature of the lesson."
f729a20e-dfef-4942-8fd2-29f5aad04fd3,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,[full] The student correctly identifies that the gender effect is absorbed by training attendance and explicitly shifts the diagnosis away from direct promotion bias toward an upstream investigation of training attendance/access differences. This hits both rubric components: the mediation insight and the diagnostic/remedy shift to the upstream process.
737d13a4-6a76-483d-869a-deb1083bc6f2,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] Student defines bias as systematic error from misspecification (missing something important) and variance as sensitivity to training sample. Provides correct fix for bias (adding the right variable) and multiple correct fixes for variance (regularization, simpler model, more data). All three rubric components are satisfied."
5d14c1a3-4f70-4438-82cb-03d5adea9f93,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,[full] The student clearly notes that a model can fit training data by learning a 'wrong rule that happens to work on that sample' — this captures the multiple-rules-fit-the-same-data idea in plain language. They then connect this to the train/test split as a check on whether the pattern generalizes to new data. Both rubric criteria for full credit are met.
1e9fbcfe-d885-4e59-8b46-206cfcc31a59,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student clearly states the conceptual point that residuals can carry signal we care about, not just noise. They provide the canonical concrete example (player auction, residual = celebrity appeal / brand value) that demonstrates constructing an unmeasurable from observed patterns. Both rubric components for full credit are satisfied."
28b7cf2d-13c8-4601-bfb5-a744da6f9ea6,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student correctly frames both sides: high recall when missing a true case is costly (fraud, disease screening) and high precision when false alarms are costly (expensive retention offers to likely churners). Both sides have plausible concrete examples and the trade-off is articulated clearly. This meets the full credit criteria."
c45e6cf6-80b0-41e6-88db-3ee0145a80d9,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student correctly describes the mechanism (every customer becomes unique, distances become less meaningful) and names the curse of dimensionality. Both required pieces of the full-credit rubric are present."
b362b1a6-ad67-45e6-89be-9d05f31c6e3c,45bcd2ad-097f-4c93-9cd7-4a407566786c,4,"[full] The student names multiple conditions (latent taste, cheap mistakes, dense interactions, vast catalog) and provides the Spotify-vs-loan contrast for at least two: mistakes are cheap on Spotify but expensive for loans, and Spotify has dense interaction history while loan applicants do not. This satisfies the full-credit rubric of naming two conditions with clear contrasts."
16eac2d6-55f1-49c8-8437-2275401c9e3b,45bcd2ad-097f-4c93-9cd7-4a407566786c,5,"[full] The student clearly names the aggregate-vs-subgroup mismatch ('overall platform accuracy is an aggregate number, while the recruiter is seeing one subgroup'), requests a specific subgroup breakdown (by job type, especially engineering), and connects it to the shipping decision by noting aggregate accuracy can hide poor performance for an important subgroup. All three criteria for full credit are met."
5b928fad-7dc1-4f4a-9501-64e8ccdcc81c,45bcd2ad-097f-4c93-9cd7-4a407566786c,4.5,"[full] The student correctly names Simpson's paradox/confounding, asks the right diagnostic question (whether B treats more severe cases), and explains the mechanism (B may look worse only because of harder cases). They stop just short of explicitly stating the consequence — that reassigning critical cases could remove the best critical-case doctor — but the implication is clearly there in 'not because they provide worse care.' Awarding 4.5 to reflect near-full credit with a small gap on the explicit consequence."
4b2e7b91-cd1f-4efd-aa78-7458d9e9ac42,45bcd2ad-097f-4c93-9cd7-4a407566786c,5,"[full] Student correctly answers 'lower than 0.5', explains the cost asymmetry by citing the $800 vs $20 figures, and clearly connects the threshold to the action (lowering flags more cases, accepting more false positives to avoid costly false negatives). This meets all criteria for the full tier."
249fb396-c58e-49c3-bf2e-779cf3073757,45bcd2ad-097f-4c93-9cd7-4a407566786c,5,"[full] The student clearly identifies the popularity loop mechanism with self-reinforcing logic ('model becomes even more confident recommending them again'). They implicitly address the metric blindspot by noting coverage should be monitored 'not just accuracy,' indicating awareness that standard metrics miss the long tail. They also name two solid mitigations: exploration slots and coverage monitoring."
43b2c9b0-acbc-420d-9484-43b6aac35df3,45d88d0b-6518-444c-b602-6d805afd693e,3.5,"[full] The student clearly defines unit of observation as 'what one row represents' and lists possible units (job, candidate, person, candidate-job pair). The JobMatch example shows awareness that the same data can be aggregated differently for different stakeholders (COO sees platform-wide rate, recruiter sees daily applications), though the example is slightly muddled — it conflates 'unit of observation' with 'audience/use case' rather than cleanly showing two row-level aggregations (e.g., event-level vs candidate-level). Strong overall but the example execution is a bit imprecise, so I'm awarding just below full credit."
29cbb674-c4a7-4232-adcf-52b0d69725bf,45d88d0b-6518-444c-b602-6d805afd693e,3,"[partial] The student correctly identifies the feedback loop: the model is retrained only on approved applicants, narrowing the pool over time. However, the explanation of the compounding consequence is somewhat circular ('this causes bias over time') and doesn't clearly articulate that the model becomes blinder to rejected applicants or that bias compounds toward the model's existing preferences. Solid grasp of the mechanism but the consequence piece is underdeveloped."
e6b125a8-2e9d-42ef-80b9-439c3904d689,45d88d0b-6518-444c-b602-6d805afd693e,4,"[full] The student articulates the core insight that the answer depends on the level of aggregation/what's in the model, and explicitly unifies all three phenomena (Simpson's, sign-flip, controlling for confounder) as instances of the same operation. They reinforce this with concrete examples from class (Berkeley admissions, car age/type, training variable). This meets the full-credit criteria of identifying the core insight AND recognizing all three as facets of one operation."
151819fb-3aeb-4bf5-b427-fe390cd00535,45d88d0b-6518-444c-b602-6d805afd693e,2,"[partial-low] The student recognizes that adding training attendance changes the picture and that the original model was answering a different question, which shows some engagement with the same-data-different-conclusion idea. However, they don't clearly articulate that the gender effect is mediated/absorbed by attendance, nor do they shift the diagnosis upstream to what drives attendance differences. The answer is also somewhat muddled (claiming 'this is shown as bias' without specifying where the bias lives), so it lands at partial-low rather than full or partial credit."
6a18099f-2360-40c7-be25-4a4d18e4b043,45d88d0b-6518-444c-b602-6d805afd693e,4,"[full] The student defines variance correctly as predictions changing with the data and captures bias as a specification issue (coefficient changing when the model changes, fixed by including the right variables). They provide correct fixes for each (right variables for bias; regularization, simpler models, more data for variance) and explicitly note why they aren't interchangeable, echoing the omitted-variable-bias point. This meets the full-credit criteria."
93e3e86c-644b-4b1a-9f53-68d83133d6fb,45d88d0b-6518-444c-b602-6d805afd693e,2.5,"[partial] The student captures the core idea that multiple rules can fit the same training data (the Student A vs Student B analogy is a nice illustration of memorization vs learning the underlying pattern). However, the answer never connects this back to the train/test split — they don't explain that a held-out test set is what reveals whether the rule generalizes. Strong on the 'why training alone isn't enough' piece, weak on the train/test connection, so partial credit between tiers is warranted."
f7ab17c4-110a-48aa-99a0-05d0da00e5cf,45d88d0b-6518-444c-b602-6d805afd693e,4,"[full] The student correctly identifies that residuals can capture something more interesting than coefficients — specifically unmeasured constructs like marketability and popularity that aren't in the model. The record label / artist signing example is a strong analog to the soccer auction celebrity-appeal example, demonstrating the 'construct an unmeasurable from observed patterns' idea. Both the conceptual point and a concrete, well-reasoned example are present."
b9b347fa-4f3c-410e-954a-3d1c3c97a62f,45d88d0b-6518-444c-b602-6d805afd693e,4,"[full] The student correctly frames high recall as appropriate when missing a positive is costly (fraud detection at a bank) and high precision as appropriate when false positives are costly/disruptive (annoying college marketing emails that damage brand). Both sides have plausible concrete examples and the trade-off direction is correct. The phrasing 'true positive is expensive' is slightly awkward but the fraud example clarifies they mean missing fraud is costly, so the understanding is sound."
25a7095e-7356-4349-8b30-5ffeedb4b6ae,45d88d0b-6518-444c-b602-6d805afd693e,3.5,"[full] The student clearly describes the mechanism: as dimensions grow, every customer becomes unique and distance loses its meaning. They call it a 'dimensionality' problem, which is close to the canonical 'curse of dimensionality' but slightly incomplete in naming. Mechanism is solid and example is concrete, so I award nearly full credit with a small deduction for the imprecise name."
7a44804d-efcd-4b63-b852-6b64078b5eb4,45d88d0b-6518-444c-b602-6d805afd693e,4,"[full] The student names two distinct conditions (cheap mistakes and dense interactions) and contrasts Spotify vs. loan approval for each. The cheap-mistakes contrast is clear (skip vs. financial harm/default), and the dense-interactions contrast is also clear (many streams/clicks vs. a single loan application). Both conditions are correctly justified with the Spotify-vs-loan contrast."
eae76670-0ada-498b-95d8-225caaee912d,45d88d0b-6518-444c-b602-6d805afd693e,1.5,"[minimal] The student gestures at a relevant diagnostic question ('who is in the data') but frames it as a selection/coverage issue rather than the unit-of-analysis mismatch the question is targeting. They don't explain that both claims can be true simultaneously because the metrics are computed at different aggregation levels, nor do they request a subgroup performance breakdown. Slightly above minimal because they do point toward investigating the engineering subgroup specifically."
79564073-a2b2-4b3b-b7c1-0f1c007055b6,45d88d0b-6518-444c-b602-6d805afd693e,2.5,"[partial] The student asks good diagnostic questions about unit of observation and who is in the data, and notes that aggregation could mislead. However, they don't identify case severity / case mix as the key confounder, nor name Simpson's paradox or describe its mechanism (aggregate reversing when conditioning on severity). The answer hovers between 'are the cases comparable' territory and a vague aggregation concern, earning between partial-low and partial."
cf028469-c6df-4346-a9ec-a00771926ed9,45d88d0b-6518-444c-b602-6d805afd693e,5,"[full] The student correctly identifies 'lower' as the answer, explains the cost asymmetry (FN costs more than FP), and connects the threshold decision to the business trade-off (accepting more FPs to avoid costlier FNs). While they don't compute the breakeven, that's bonus credit and not required for full marks per the rubric."
4fadd056-9ac8-429b-a28b-e0dfb03f5de3,45d88d0b-6518-444c-b602-6d805afd693e,5,"[full] The student clearly identifies the popularity/closed loop mechanism with the self-reinforcing dynamic, explains why standard metrics still look good (model performs well on surfaced items, silent on the rest), and proposes a reasonable mitigation (monitor coverage, not just precision). All three rubric components for full credit are present."
a478042c-6bb1-4570-a6f8-9888d727c026,4c595d20-4a87-41a9-b636-3faa275333ad,1.5,"[minimal] The definition ('one row in a dataset gives the unit of observation') is on the right track but minimal — it states rows are involved without clearly explaining what one row represents. The example about car resale describes different attributes/features to analyze, which confuses unit of observation with variable selection rather than showing two different units (e.g., individual car vs. dealership, or transaction vs. model). This falls between minimal and none, but the row mention earns partial credit."
e46d52f4-14f6-4d07-bdcc-340cc96eb60f,4c595d20-4a87-41a9-b636-3faa275333ad,3,"[partial] The student correctly identifies the feedback mechanism: the model trains only on shortlisted/approved candidates and misses information about rejected applicants, and this repeats over iterations. However, they don't clearly explain the compounding consequence — that the training data progressively narrows toward the model's existing preferences and bias gets worse over time. The mechanism is named but the 'why it gets progressively worse' piece is implied rather than spelled out."
bc5f2b80-cf04-4ba0-b4bd-a0a0487e6494,4c595d20-4a87-41a9-b636-3faa275333ad,2,"[partial-low] The student captures the Simpson's paradox flavor — that aggregate and subgroup results can differ — which touches the 'depends on how you slice the data' idea. However, they don't unify all three phenomena (no mention of the regression sign-flip or controlling for a confounder being the same operation), and the prescription 'always sub-categorize' edges toward the wrong-answer pattern of picking one specification as correct rather than recognizing the conditional-on-spec nature. Partial credit for getting at the level-of-analysis insight without the unification."
eb022428-dbeb-459f-8202-0631b36cf927,4c595d20-4a87-41a9-b636-3faa275333ad,1,"[minimal] The student gestures at the idea that training (attendance/score) is what's driving promotions rather than gender directly, which is the basic mechanical observation. However, the answer is confused (suggests women get higher promotions, which isn't what the data shows) and doesn't engage with the diagnosis question — it doesn't explain that this shifts the question from promotion bias to an upstream attendance gap. This fits the 'minimal' tier: notes training matters but doesn't engage with the diagnosis."
c1e79552-1385-47bc-8445-1ab783c69574,4c595d20-4a87-41a9-b636-3faa275333ad,1,"[minimal] The student uses an analogy that vaguely gestures at underfitting (one-size-fits-all) vs. overfitting (tailored to each), which is a partial intuition for bias vs. variance. However, the definitions are imprecise — bias is not really 'same solution for each case' but systematic error from misspecification, and variance is sample-sensitivity, not 'specific solution for different problems.' No fixes are provided for either. This earns minimal credit per the rubric."
9705590e-52bb-48d4-97c3-ccaef4f9fb08,4c595d20-4a87-41a9-b636-3faa275333ad,3,"[partial] The student correctly identifies overfitting as the risk and ties it to the train/test split, explaining that the model is built on train and evaluated on unseen test data. However, they don't articulate the deeper 'why' — that multiple rules can fit the same training data, so training accuracy alone can't distinguish memorization from genuine pattern-learning. This earns strong partial credit per the rubric."
1513feaa-ed66-4664-a092-e66d4ac50eb6,4c595d20-4a87-41a9-b636-3faa275333ad,4,"[full] The student identifies the conceptual point that residuals can capture an important unmeasured feature (brand appeal) rather than just noise, and explicitly distinguishes noise from missing-but-meaningful signal. They provide the canonical sportsperson/celebrity-appeal example with a concrete operationalization (social media following). This satisfies both the concept and example portions of the rubric."
6ec1a054-ed7f-4daa-a8f4-80e4745d7c84,4c595d20-4a87-41a9-b636-3faa275333ad,1,"[minimal] The student defines recall and precision with their formulas but does not connect them to when each matters in a business context. They give one example (product delay classification) but don't explain whether recall or precision should be prioritized for it, nor do they provide a contrasting example. This matches the 'minimal' tier: defines the metrics but doesn't address the trade-off question."
71063946-8863-4a7f-b1de-6eca9da70142,4c595d20-4a87-41a9-b636-3faa275333ad,1,"[minimal] The student talks about overfitting and noise and mentions PCA as a remedy, but they do not describe the key mechanism — that distances between points flatten so 'similar' loses meaning — nor do they name the curse of dimensionality. Per the rubric, this fits the 'minimal' tier: invoking overfitting/too many features without the distance-flattening intuition."
a8d63bb1-0bdd-4575-966b-bb731450ea00,4c595d20-4a87-41a9-b636-3faa275333ad,2,"[minimal] The student clearly names and justifies only one condition (cheap mistakes) with a strong Spotify-vs-loan contrast. They did not name a second condition at all. Per the rubric, naming one condition with justification is minimal (1 pt), but the explanation here is particularly thorough and complete for that one condition, warranting 2 pts at the partial-low boundary."
38df2db1-3632-45b6-87ee-781f6bf8b283,4c595d20-4a87-41a9-b636-3faa275333ad,4,"[strong] The student correctly identifies the aggregate vs subgroup mismatch with a concrete numerical illustration (73% overall, 25% in one category), and requests subgroup-level information (how many subgroups perform poorly, plus cost of errors). However, the connection to the shipping decision — that the action happens at the subgroup level so the metric should too — is left implicit rather than explicitly stated, which fits the 'strong' tier rather than 'full'."
edc5d536-c592-4c18-a666-8fc7d51668cb,4c595d20-4a87-41a9-b636-3faa275333ad,4,"[strong] The student correctly identifies the case-mix mechanism — asking whether Doctor B's patients were higher risk than Doctor A's — and notes the decision would be unfair/irrational if so. This captures the Simpson's paradox mechanism and the right diagnostic question. However, they don't explicitly state the consequence (that reassigning critical cases could remove the best critical-case doctor), which keeps it from full credit."
00a5e2a1-c7ff-40b5-a45a-2038df7d0714,4c595d20-4a87-41a9-b636-3faa275333ad,5,"[full] The student correctly says 'lower than 0.5,' identifies the cost asymmetry (FN significantly higher than FP), and ties the threshold to the action (more transaction inspections). All three rubric elements for full credit are present, even without computing the breakeven."
c7d50b81-2dc0-43ca-92a3-8740e9767a59,4c595d20-4a87-41a9-b636-3faa275333ad,3,"[partial] The student gestures at the feedback mechanism by noting that 'users' previous choices are fed for future recommendations,' which is in the neighborhood of the closed-loop idea but doesn't clearly articulate the rich-get-richer self-reinforcement. They propose reasonable mitigations ('surprise me' exploration, trending in network) which counts as a valid remedy. They do not address why standard metrics still look good. This fits the 'partial' tier — vague feedback description plus a mitigation."
06ff36ce-ac10-4802-8829-845b2552cb8f,54a93331-762a-4d30-8c00-38498df484b6,2.5,"[partial-low] The student does convey that a unit of observation is what one row represents (mentioning 'one row a person, a session, a transaction'), which shows understanding of the definition. However, the answer is poorly worded and doesn't clearly give a concrete example of how the SAME dataset could support two different units — they list possible units generically rather than showing two units derivable from one dataset. This fits between partial-low and partial: definition is present but shaky in expression, and the example is vague."
b0ed34fa-24a4-456e-9b4f-65e2f598eabf,54a93331-762a-4d30-8c00-38498df484b6,2.5,"[partial] The student correctly identifies the selection mechanism: only approved applicants generate observable outcomes, and rejected applicants drop from training data. However, they do not explain the compounding consequence — that the training data narrows over time toward the model's existing preferences and bias accumulates across retrains. This places the answer between partial-low and partial; I'm awarding 2.5 because the mechanism is stated clearly but the 'progressively' part of the question is left unaddressed."
834bc95d-2f1e-4ee0-b9cb-20cda43d35dd,54a93331-762a-4d30-8c00-38498df484b6,1.5,"[minimal] The student gestures at the idea that looking at subgroups can flip the story, which touches on Simpson's paradox but doesn't articulate the unifying operation across all three phenomena (Simpson's, sign-flip, controlling for). The answer is vague and doesn't clearly state that conclusions depend on what's in the model. It's slightly above minimal because it does hint at the subgroup/aggregation idea, but falls short of partial-low since it doesn't clearly capture the 'depends on the model' insight."
ef1b1623-a4b7-4d60-9a4f-914cde180bff,54a93331-762a-4d30-8c00-38498df484b6,0.5,"[none] The student concludes 'there is gender bias in promotions,' which is the exact wrong conclusion the rubric flags — the disappearance of the coefficient when attendance is added means the bias is not at the promotion step. They do gesture at training attendance differing by gender, which shows partial awareness that attendance matters, but they misinterpret what that implies for the diagnosis. A small sliver of credit is warranted for noticing the attendance difference, but the core diagnostic conclusion is wrong."
2866584f-8e07-4d74-8afe-a030f4b49a34,54a93331-762a-4d30-8c00-38498df484b6,1,"[minimal] The student captures bias reasonably ('wrong in one direction') and gestures at variance as instability, though the variance definition is shaky ('changes when the data model specification changes' confuses sample sensitivity with specification changes). Critically, no fixes are offered for either bias or variance. Per the rubric, naming both concepts without providing fixes falls into the minimal tier."
95000a3a-2c2d-472c-ad59-f239cf1534ff,54a93331-762a-4d30-8c00-38498df484b6,2.5,"[partial] The student correctly identifies that fitting training data perfectly may just mean memorization rather than learning the underlying pattern, and the ABC example gestures at the multiple-rules-fit-the-same-data idea. However, the answer does not connect this to the train/test split or explain that a held-out test set is what reveals whether the rule generalizes. Awarded between partial-low and partial for capturing the memorization concept but missing the train/test connection entirely."
c4eb0136-5c72-4313-bd29-2c7c300a4dbe,54a93331-762a-4d30-8c00-38498df484b6,3,"[partial] The student grasps the core conceptual point — residuals can reveal hidden/unmeasured elements not captured by the regressors. They reference the celebrity/auction example, which is the canonical illustration. However, the explanation is garbled and doesn't clearly articulate that the residual itself measures celebrity appeal (after subtracting what stats explain). The right idea is there but the example is underdeveloped, warranting partial credit rather than full."
8d7807e7-8132-45eb-9058-492a33153917,54a93331-762a-4d30-8c00-38498df484b6,3.5,"[full] The student correctly frames both sides: high recall when missing positives is costly, high precision when false alarms are costly. The precision example (expensive marketing to wrong clients) is concrete and clear. The recall example ('like false detection') is a bit vague but gestures at the right idea. Strong overall understanding with minor weakness in the recall example."
129a4530-8571-4823-b747-eea77781a2f9,54a93331-762a-4d30-8c00-38498df484b6,1,"[minimal] The student gestures at the idea that observations become unique as features grow ('bubble bigger and unique'), which is a faint trace of the distance-flattening intuition. However, the explanation is garbled and unclear, and the student does not name the curse of dimensionality. This goes slightly beyond 'too many features' but lacks a coherent mechanism, so minimal credit is appropriate."
f5e1f629-955c-47ba-baa4-74a0e32de917,54a93331-762a-4d30-8c00-38498df484b6,2,"[partial-low] The student gestures at two conditions: dense interactions ('lots of users feedback data') and cheap mistakes ('less cost mistakes... loan approval would be high-risk'). The cheap-mistakes contrast is reasonably clear, but the feedback-data point is vague and not really contrasted with loans. The fairness/regulation comment is the common wrong answer that shouldn't earn credit. Partial-low fits: two conditions named but only one justified with a real Spotify-vs-loan contrast."
dfc4cfff-851e-4e80-a6f8-bba5243cf5f5,54a93331-762a-4d30-8c00-38498df484b6,2,"[partial-low] The student correctly identifies that overall accuracy can hide poor performance in a specific subgroup like engineering jobs, which shows partial understanding. However, they don't explicitly frame this as a unit-of-analysis mismatch, don't request any specific additional information (the question asked for one piece of additional info), and don't connect to the shipping decision. This fits the partial-low tier."
2239bbbc-a61f-4c9d-a07d-1a7466ce289e,54a93331-762a-4d30-8c00-38498df484b6,4,"[strong] The student asks the right diagnostic question (whether Doctor B treated more high-risk/severe cases) and identifies the mechanism as a misleading aggregate conclusion, which is essentially Simpson's paradox in plain language. However, they don't explicitly state the consequence — that reassigning critical cases away from B could remove the best critical-case doctor. This matches the 'strong' tier at 4 points."
f8a9761d-7e02-43c2-af83-0dda3744dad5,54a93331-762a-4d30-8c00-38498df484b6,0,"[none] The student chose 'exactly 0.5,' which is the trap answer flagged in the rubric. There is no recognition of the cost asymmetry between false negatives ($800) and false positives ($20), and the reasoning ('protect the waste and loss in the same time') incorrectly suggests the costs are balanced at 0.5. Per the rubric, this scores 0."
fa7e744f-4d7a-4c90-ac79-967ac80264a2,54a93331-762a-4d30-8c00-38498df484b6,1,"[minimal] The student vaguely gestures at the idea that users can't explore new options, which hints at the symptom of the popularity loop, but doesn't articulate the self-reinforcing feedback mechanism, doesn't address why standard metrics still look good, and doesn't propose a mitigation. The answer is also quite unclear in its phrasing. This earns minimal credit for sensing that exploration is limited."
58b3f92d-8442-46e6-b4a6-dfb0ac20d046,579a42ba-2c43-4d38-8603-66afce66547d,3,"[partial] The definition is correct — the student says a unit of observation is a row of data representing something like a person or invoice line. However, the example is somewhat shaky: the student frames the units as 'the price' rather than the entity (a brand/model vs. an individual used car). The underlying idea — that the same car data could be analyzed at the brand level vs. the individual car level — is there, but muddled by saying the unit is 'the price.' Strong on definition, weaker on example execution."
d15af4a1-8d65-4596-bdf7-474ef28794ed,579a42ba-2c43-4d38-8603-66afce66547d,4,"[full] The student clearly identifies the feedback loop (only approved applicants generate observable outcomes, rejected applicants are excluded) and explains the compounding consequence (the model becomes more confident in approving similar applicants while ignoring those who don't fit, even if they could repay). Both pieces of the rubric are present in plain language, earning full credit."
08cc7961-e3c0-4b3f-b55e-d50fe01e8256,579a42ba-2c43-4d38-8603-66afce66547d,1,"[minimal] The student gestures at the idea that what's left out of the model matters, but doesn't articulate the core lesson that conclusions depend on the specification, nor unify the three phenomena (Simpson's, sign-flip, controlling for). The answer is vague and doesn't show that aggregating, disaggregating, and conditioning are the same operation viewed differently. It earns minimal credit for hinting that model contents matter, but misses the conditional-on-spec insight."
53d5ddc7-9406-4f57-a21e-ef5ede190ebb,579a42ba-2c43-4d38-8603-66afce66547d,1.5,"[minimal] The student correctly identifies that training-attendance absorbs the gender coefficient, which shows some understanding of mediation/confounding. However, they conclude 'there is no gender bias in promotions' without recognizing that the bias may have simply shifted upstream to whatever drives the attendance gap. This is closer to the 'none' tier wrong answer ('bias is definitely absent'), but they do engage partially with the mechanism, so I'm awarding between 'none' and 'minimal'."
ea5889fa-a92f-427a-835a-ce0b073516bd,579a42ba-2c43-4d38-8603-66afce66547d,4,"[full] The student correctly identifies bias as a model specification problem (model too simple, explanatory variables insufficient) and variance as sample sensitivity (overfitting, doesn't generalize to new data). They provide correct fixes for each: adding explanatory variables for bias, and simplifying the model to reduce overfitting for variance. The 'too easy vs. too complex' framing shows genuine understanding of why they're not interchangeable."
4195695c-f49a-4493-bfdf-174fa1238988,579a42ba-2c43-4d38-8603-66afce66547d,2.5,"[partial] The student identifies overfitting as the issue (training fit doesn't guarantee test performance) and connects it to the train/test split, which is more than the partial-low tier. However, they don't articulate the 'multiple rules fit the same data' idea—why fitting training perfectly is uninformative—and the second half drifts into talking about random splitting/repeated splits rather than explaining what the test set actually evaluates (generalization). Sits between partial-low (2) and partial (3)."
d6ed6115-ceae-4fcb-a02a-719bf87e667b,579a42ba-2c43-4d38-8603-66afce66547d,3,"[partial] The student gets the conceptual point: residuals contain information worth examining, and analyzing them can reveal variables that should matter. However, the example is somewhat off-target — it frames residual analysis as a way to find omitted predictors to add back to the model, rather than constructing an unmeasurable quantity (like celebrity appeal) from the residual itself. The reasoning is sound but doesn't quite hit the 'make the unmeasurable measurable' insight that earns full credit."
9923dffb-88e3-4a7a-bcf0-9df9fbe5ef9c,579a42ba-2c43-4d38-8603-66afce66547d,4,"[full] The student correctly frames both sides: high precision when false positives are costly (promoting unqualified employee) and high recall when false negatives are costly (medical testing). Both examples are plausible and concrete, matching the rubric's full-credit criteria."
659ba8b5-bebb-42f4-8671-e25b655463d8,579a42ba-2c43-4d38-8603-66afce66547d,2,"[partial-low] The student captures the core intuition that similarity weakens as dimensions grow, which shows understanding of the mechanism. However, they don't fully articulate the distance-flattening idea (distances becoming uniformly similar rather than just 'too far'), and they fail to name the curse of dimensionality. This places it at the partial-low tier."
1ea5f639-f836-4a31-b159-0f62e7a68bcf,579a42ba-2c43-4d38-8603-66afce66547d,1,"[minimal] The student names two conditions (dense interactions and vast catalog) but provides no justification for why Spotify satisfies them while loans do not. Per the rubric, naming two conditions without explaining the contrast earns minimal credit (1 pt)."
cb14bb0b-5525-49b1-8801-b588e043089b,579a42ba-2c43-4d38-8603-66afce66547d,1,"[minimal] The student reframes the discrepancy as an accuracy-vs-precision metric issue rather than recognizing the unit-of-analysis mismatch (platform-wide vs engineering-jobs subgroup). They don't identify that both can be true because performance varies across subgroups, and they request recall/cutoff rather than a subgroup performance breakdown. There's a faint gesture toward 'different metrics matter for different stakeholders,' which is adjacent to the right idea, so I'll give 1 point rather than 0."
041e6b40-2491-4b79-8717-8fa0a5ae7cf5,579a42ba-2c43-4d38-8603-66afce66547d,4.5,"[full] The student correctly identifies the case-mix mechanism (Doctor A may treat lighter cases, Doctor B harder ones) and proposes the right diagnostic move (group by patient type and compare within groups). This is Simpson's paradox in plain language. They don't explicitly state the consequence of reassignment (removing the best critical-case doctor), so I'm awarding just below full credit."
eb400468-2295-4ff5-8d49-4fd7cdae1047,579a42ba-2c43-4d38-8603-66afce66547d,4.5,"[full] Student correctly says 'lower than 0.5' and explains the cost asymmetry ($800 vs $20), connecting it to prioritizing fraud detection over customer-service costs. The reasoning ties threshold to action (flag more aggressively for fraud). Slightly short of full polish since they don't quantify the 40x ratio or compute breakeven, but the core logic is sound and complete."
6944431c-71ac-4de9-a2c8-26602bfa7a02,579a42ba-2c43-4d38-8603-66afce66547d,2.5,"[partial] The student names the popularity loop mechanism and gestures at why niche tastes get ignored (underrepresented in training), which shows some grasp of the feedback dynamic. However, they don't explain why standard metrics still look good, and crucially they propose no mitigation. This sits between partial-low (2) and partial (3) — I'm awarding 2.5 since the mechanism is named but elaboration is thin and the mitigation is missing."
d0d8895e-a005-4e09-9d65-9b57d860328d,5b440348-761c-477d-b109-2056053c3db7,4,"[full] The student clearly defines unit of observation as what one row represents ('what unit we observe in a row, such as one person, one candidate, one company'). They also provide a concrete example of two different units from the same hiring data: analyzing at the candidate level vs. at the company level (how many candidates each company hired). Both pieces of the rubric are satisfied."
528b87ae-eb4a-4ce6-b487-3b15502c4d81,5b440348-761c-477d-b109-2056053c3db7,3,"[partial] The student clearly identifies the selection mechanism: only approved applicants generate training data, rejected ones never get observed. They also note the consequence that the model becomes more confident about approved people and ignores rejected ones. However, they don't explicitly explain the compounding/progressive nature over successive retrains — that the bias worsens each cycle. This fits the 'partial' tier: strong on the mechanism but light on the compounding consequence."
c42b3793-2d87-4768-94e8-2f18b107d942,5b440348-761c-477d-b109-2056053c3db7,2,"[partial-low] The student gives concrete examples of all three phenomena and shows that results change when variables are added or aggregated. However, they don't explicitly articulate the unifying lesson — that all three are the same operation and that conclusions depend on the model specification. The answer lists rather than unifies, fitting the partial-low tier."
