id,reasoning
f97a9e64-f697-4940-b9c6-4ba4e5009ef9,"[partial] The student names two valid conditions: dense interactions ('large amounts of user feedback data') and cheap mistakes ('low-cost mistakes'). The cheap-mistakes contrast is well-articulated (Spotify low-cost vs loans high-risk). However, the dense-interactions condition isn't explicitly contrasted with loans (a loan applicant only has one application), and the fairness/explainability comment drifts toward the 'regulation' common wrong answer. Strong but missing a piece, fitting the partial tier."
f8d4a43d-c7f7-42f0-9676-7ad888f1c4fc,"[full] Student correctly defines bias as the model learning the wrong relationship (specification error) and offers the correct fix of adding the right variable. They also identify variance as overfitting and propose more data as a fix, which is a valid remedy. Despite typos, all four required pieces are present."
4a2c9f46-269c-4d4d-a1fa-72b0e594db29,"[none] The student's answer doesn't address the question at all. They seem to describe a solution (dimensionality reduction) rather than explaining why high dimensions make similarity unanswerable. There's no mention of distance flattening, every point becoming unique, nor the name 'curse of dimensionality.'"
041e6b40-2491-4b79-8717-8fa0a5ae7cf5,"[full] The student correctly identifies the case-mix mechanism (Doctor B may have harder patients) and proposes the right diagnostic move (group patients by type and compare survival rates within groups). This captures Simpson's paradox in plain language. They don't explicitly state the consequence of reassigning (losing the best critical-case doctor), so I'm awarding 4.5 rather than full 5 — between strong and full tiers."
08cc7961-e3c0-4b3f-b55e-d50fe01e8256,"[minimal] The student gestures at the idea that what's outside the model matters, but doesn't articulate the core lesson that conclusions depend on what's included in the specification, nor does it unify Simpson's paradox, the sign-flip, and controlling for a confounder as facets of one operation. The answer is vague and almost inverts the lesson (focusing on what's NOT in the model rather than recognizing that the answer is conditional on what IS in the model). It earns minimal credit for hinting that variable choice matters."
1e96273c-e5e4-4e07-b4bc-bbddec3b319b,"[strong] The student correctly identifies the popularity loop mechanism and proposes two reasonable mitigations (exploration slots, coverage monitoring). However, they don't explain why standard metrics still look good — the blindspot insight that the model is evaluated only on items it surfaces. Per the rubric, naming the mechanism and a mitigation without the metrics explanation earns the 'strong' tier at 4 points."
4c46d893-0185-41c8-a31e-d71cb6b0d46f,"[minimal] The student lists all four conditions by name but provides no explanation or contrast with loan approval. Per the rubric, naming conditions without explaining why the contrast holds earns minimal credit (1 pt). The answer demonstrates recall of vocabulary but not understanding of why these conditions distinguish Spotify from loans."
5741ddff-f0c5-4b4a-9b29-972d7b26bc88,"[full] The student identifies memorization vs. generalization (overfitting) as the reason perfect training fit isn't enough, and explicitly connects the train/test split to checking whether the model learned the true underlying pattern or just memorized. Both rubric components for full credit are present."
dfcd7458-ba94-4142-a6bb-9f4091c5e596,"[strong] The student asks the right diagnostic question (whether Doctor B treats more severe patients) and correctly names Simpson's paradox/confounding as the mechanism. However, they don't explicitly state the consequence — that reassigning critical cases away from B could remove the best critical-case doctor. This matches the 'strong' tier at 4 points."
1ea5f639-f836-4a31-b159-0f62e7a68bcf,"[minimal] The student names two conditions (dense interactions and vast catalog) but provides no contrast with loan approval and no explanation of why Spotify satisfies these conditions while loans don't. Per the rubric, naming two conditions without explaining the contrast earns minimal credit (1 point)."
4195695c-f49a-4493-bfdf-174fa1238988,"[partial] The student correctly identifies overfitting as the issue and connects it to the train/test split (test data reveals high variance/overfitting). However, they don't articulate the key insight that multiple rules can fit the same training data — i.e., why training accuracy alone is insufficient. The discussion of random splitting is tangential to the core question. This sits between partial-low (2) and partial (3); I'm awarding 2.5 because overfitting is tied to the train/test split but the 'multiple rules fit' reasoning is missing."
53d5ddc7-9406-4f57-a21e-ef5ede190ebb,"[minimal] The student correctly identifies that training-attendance absorbs the gender coefficient, which shows some understanding of mediation/confounding. However, they conclude 'there is no gender bias in promotions,' which is exactly the common wrong answer flagged in the rubric — the bias may have simply shifted upstream to attendance access. They miss the key diagnostic shift entirely, so this falls between 'minimal' and 'none.'"
58b3f92d-8442-46e6-b4a6-dfb0ac20d046,"[partial] The definition is correct — the student says a unit of observation is a row of data and gives plain-language examples (a person, a line of invoice). However, the example of two different units from the same dataset is shaky: the student frames both as 'price' rather than clearly distinguishing units like brand-level vs car-level. The idea of aggregating by brand vs treating each car as a row is implicit but not cleanly articulated, so this falls short of full credit."
659ba8b5-bebb-42f4-8671-e25b655463d8,"[partial-low] The student captures the core intuition that similarity weakens as dimensions grow, which is the right mechanism direction. However, the explanation is shaky — they say distances become 'too far' rather than that distances flatten/become uniformly similar, which slightly misstates the mechanism. They also fail to name the curse of dimensionality. Missing both the precise mechanism and the name lands this in partial-low territory."
6944431c-71ac-4de9-a2c8-26602bfa7a02,"[partial] The student names the popularity loop mechanism and gestures at why niche tastes get ignored, showing understanding of the feedback dynamic. However, they don't explain why the standard metrics still look good (the metric blindspot on the long tail), and they don't propose any mitigation (e.g., exploration slots, coverage monitoring, diversity injection). Per the rubric, vaguely describing the feedback effect while missing the mitigation falls between partial-low (2) and partial (3)."
9923dffb-88e3-4a7a-bcf0-9df9fbe5ef9c,"[full] The student correctly frames both sides: high precision when false positives are costly (promoting unqualified employee) and high recall when false negatives are costly (medical testing). Both examples are concrete and plausible, matching the model answer's logic. Full credit per the rubric."
cb14bb0b-5525-49b1-8801-b588e043089b,"[minimal] The student reframes this as an accuracy-vs-precision metric issue, which misses the core unit-of-analysis insight. Both numbers can be true because they're measured at different units (platform-wide vs engineering subgroup), not because they measure different things. Requesting precision/recall/cutoff is tangentially related to evaluation but doesn't address the subgroup performance question that would actually resolve the disagreement. Minimal credit for engaging with the evaluation question, but the framing is wrong."
d15af4a1-8d65-4596-bdf7-474ef28794ed,"[full] The student clearly identifies the feedback loop (only approved applicants have observable outcomes, rejected ones are excluded regardless of true repayment ability) and explains the compounding consequence (the model becomes more confident in the existing pattern and increasingly blind to creditworthy applicants outside it). Both rubric components are present in plain language, matching the model answer's logic."
d6ed6115-ceae-4fcb-a02a-719bf87e667b,"[partial] The student grasps the conceptual point that residuals contain useful information beyond what the model captures, and that we can extract meaningful signal from them. However, the example is somewhat off-target: it describes using residuals to find additional measurable variables (type, MPG) to add to the model, rather than the key idea of constructing an unmeasurable construct (like celebrity appeal) from the residual itself. The example shows engagement but misses the 'make the unmeasurable measurable' insight."
ea5889fa-a92f-427a-835a-ce0b073516bd,"[full] The student correctly identifies bias as a model specification problem (explanatory variables can't explain the outcome, model too simple) and variance as sample-sensitivity (model fits training data but not new data, overfitting). They provide a correct fix for each: adding explanatory variables for bias, and simplifying the model to prevent overfitting for variance. The phrasing is plain-language but maps clearly onto the rubric's required concepts."
eb400468-2295-4ff5-8d49-4fd7cdae1047,"[full] Student correctly answers 'lower than 0.5' and explains the cost asymmetry by citing both costs ($800 vs $20) and connects it to the action (prioritize catching fraud over customer-service costs). The reasoning ties threshold to action clearly, though it doesn't explicitly compute the 40x ratio or breakeven point. Strong full-credit answer with minor deduction for not quantifying the asymmetry more precisely."
0a3aff7f-7e9b-4e06-b34b-b927961c40fe,"[full] The student names Simpson's paradox and confounding, asks the right diagnostic question (case severity breakdown), and explains the mechanism (B may have harder cases, lowering aggregate survival even if equally skilled or better). The implicit risk of misjudging B's skill is conveyed via 'equally skilled or better.' Meets all three rubric components for full credit."
7689ae6c-2a41-42c1-a286-5e96317077e6,"[none] The student did not provide an answer — they simply repeated the question prompt. There is no explanation of the unit-of-analysis mismatch, no request for subgroup data, and no reasoning to evaluate."
93a07b2e-34d3-4f34-93d5-fe62a1f478fb,[full] The student clearly articulates the conceptual point that residuals reveal something beyond model error — missing variables or unobserved advantages — which matches the 'residuals as variable of interest' idea. The sales example is concrete and analogous to the soccer auction case: the residual constructs an unmeasurable like 'local promotion success' or 'unobserved competitive advantage' from the leftover. This satisfies both the concept and example criteria for full credit.
976d5a27-c37b-4e59-a844-6c4dc1f080e3,"[full] The student names two valid conditions with clear Spotify-vs-loan contrasts. The first maps to 'dense interactions' (rich feedback on Spotify vs. limited loan applications), and the second is 'cheap mistakes' (skip vs. default/high stakes). Both are justified with the contrast, meeting the full-credit criteria."
b02ad40e-7c5d-400a-8ece-f7e3f46906b2,"[partial-low] The student correctly frames high recall (missing a positive is costly) and gives a solid concrete example (fraud detection). However, they completely omit the high-precision side—no framing and no example for when false positives are costly. Per the rubric, having only one side covered fits the partial-low tier at 2 points."
16eac2d6-55f1-49c8-8437-2275401c9e3b,"[full] The student clearly names the aggregate-vs-subgroup mismatch ('overall platform accuracy is an aggregate number, while the recruiter is seeing one subgroup'), requests a specific subgroup breakdown (by job type, especially engineering), and connects it to the shipping decision by noting aggregate accuracy can hide poor performance for an important subgroup. All three criteria for full credit are met."
249fb396-c58e-49c3-bf2e-779cf3073757,"[full] The student clearly identifies the popularity loop mechanism with self-reinforcing logic ('model becomes even more confident recommending them again'). They implicitly address the metric blindspot by noting coverage should be monitored 'not just accuracy,' indicating awareness that standard metrics miss the long tail. They also name two solid mitigations: exploration slots and coverage monitoring."
0c00405a-a40e-4d69-ac8d-1f8384c01127,"[partial] The student names the closed-loop / popularity-loop mechanism and mentions niche starvation, showing recognition of the right concept. However, there's no explanation of why metrics still look good, and the mitigation ('making the fairness for the analysis') is too vague to count as a concrete remedy like coverage monitoring or exploration slots. This sits between partial-low and partial — credit for naming the mechanism but the mitigation is weak."
2390e5b9-7544-4d4b-bb18-7f499c5a60f7,"[partial-low] The student gestures at the idea that overall accuracy differs from a more specific case, but misframes the subgroup as a single candidate rather than the engineering-jobs subgroup. They don't name the unit-of-analysis mismatch and their requested information (accuracy for 'this specific candidate') isn't the right diagnostic — it should be performance broken down by job category or recruiter. There's partial recognition that aggregate and specific views can differ, which earns some credit."
44602293-1923-49cd-ad33-860dab1d39ae,"[full] The student correctly distinguishes bias (coefficient/estimate changes when model specification changes — i.e., specification sensitivity) from variance (predictions change when data changes — i.e., sample sensitivity). They provide a correct fix for each: choosing the right variables for bias, and more data for variance. This hits all three required elements of the full-credit tier."
8a99f390-48da-45b1-b790-91499f50dc24,"[partial-low] The student names 'dimensionality' (close to curse of dimensionality) but the mechanism is shaky — they describe it as 'more constraints' and that results 'might change,' rather than the key intuition that distances flatten and every observation becomes unique. The naming is partial credit and the mechanism explanation misses the core distance-flattening idea, placing this between minimal and partial."
8dea0f23-900c-4010-bf2b-b07078005a01,"[minimal] The student gestures at the idea that recall is about not missing elements and precision is about correctness, but the framing is vague and doesn't clearly connect to cost-of-miss vs cost-of-false-alarm. No concrete business examples are provided for either side. This fits the 'minimal' tier: defines the concepts loosely but doesn't connect them to when each matters in practice."
8e7cb7f2-0962-44e5-8711-18832e9e7f7b,"[partial] The student correctly answers 'lower than 0.5' and gestures at the cost impact, but doesn't clearly explain the cost asymmetry (the 40x difference between FN and FP). The reasoning about 'being more accurate' is vague and doesn't tie the threshold directly to the cost trade-off. This fits the 'partial' tier: correct direction without clear explanation of why."
8ec87992-222c-45d4-91b1-b82f80f3ffd6,"[minimal] The student vaguely gestures at 'controlling other things constant' and mentions sign-flip, but does not articulate the unifying lesson that conclusions depend on what's in the model/what level of analysis is used. Simpson's paradox isn't addressed, and the three phenomena aren't tied together as facets of one operation. This fits the 'minimal' tier — treats them as separate ideas without the unifying insight."
9590a646-ed93-4e3a-9390-785f7e5b28c5,"[partial-low] The student identifies that only previously-approved applicants are used for training, which gestures at the selection mechanism. However, they don't clearly explain the compounding feedback loop — that rejected applicants generate no outcomes, the training data narrows over time, and the model becomes blinder to applicants outside its existing preferences. The phrase 'progressively biased over and over time' restates the question rather than explaining why, so this fits the partial-low tier."
a5de6f5e-fb5f-4692-a7e8-e49f0245fdb0,"[none] The student does not clearly name any of the four conditions (latent taste, dense interactions, vast catalog, cheap mistakes). The answer mentions Spotify learning from listening history, which gestures vaguely toward dense interactions but isn't framed as a contrast with loans. The 'stability vs macroeconomic risk' point is closer to the 'regulated/risky' wrong answer flagged in the rubric and doesn't map to a recommender condition. Minimal credit for the implicit history/interaction idea."
b7bf63b3-bb3c-471a-b417-b169ef9f86e4,"[partial] The student correctly asks the diagnostic question about case difficulty/severity and surgery type, which is the core case-mix insight. However, they don't explicitly articulate Simpson's paradox or the mechanism by which the aggregate can reverse, and they don't clearly state the risk of reassigning the best critical-case doctor away. The mention of 'professional level for different treatments' gestures toward the right idea but doesn't fully land the consequence, placing this between partial (3) and strong (4)."
e1d10ab0-d4f8-437d-8556-9e3f3be1009b,"[none] The student's answer is vague and essentially concludes that gender plays a role in promotions, which is the opposite of what the data suggests once attendance is controlled. They don't engage with the fact that the gender coefficient vanishes when training attendance is added, nor do they discuss the shift in diagnosis. This matches the 'none' tier — concluding bias is present without recognizing the location has shifted."
e7e6e9b8-40e3-4c0b-ad4b-936f6eb526d4,"[partial-low] The student correctly notes that training fit doesn't guarantee test fit and connects this to the train/test split, but doesn't articulate WHY (the multiple-rules-fit-same-data / memorization vs generalization idea). The explanation of randomization 'reducing inaccuracy' is muddled and doesn't capture that the test set's purpose is to expose whether learned rules generalize. This fits the partial-low tier: on track but missing the key reasoning."
eae81ebe-1f58-4c00-ba29-9df309adbb5e,"[minimal] The student vaguely says residuals 'tell you what you not see in that model,' which gestures toward the idea of unexplained variation but doesn't articulate that residuals can be the variable of interest. The first part about coefficients changing/sign-flips is off-topic and doesn't address why residuals carry signal. No concrete example is provided. This puts it at the minimal tier."
f0cf8ab0-3155-4f28-bd9b-8db4b8157fd4,"[partial-low] The definition is correct — the student clearly states a unit of observation is what each row represents. However, the example is weak: it describes a single dataset's contents but doesn't actually identify two different units of observation that could be derived from it (e.g., rating-level vs. user-level vs. movie-level). Per the rubric, correct definition with a vague example that only implies one unit fits the partial-low tier."
0094580f-687d-4740-9105-8d2bf3d70d98,"[strong] The student correctly identifies the aggregate-vs-subgroup mismatch (invoking Simpson's paradox and explaining that overall accuracy is driven by non-engineering jobs while engineering performs poorly) and requests the right diagnostic: per-job-type accuracy breakdown. However, they don't explicitly connect this to the shipping decision (i.e., that the action is taken at the subgroup level so the metric should match), which keeps it at the strong tier rather than full."
01ce2591-cd50-4a3a-9420-9c5491851dd9,"[full] The student names Simpson's paradox explicitly, asks the right diagnostic question (survival rates for critical cases by doctor, i.e., breaking down by severity), and explains the mechanism clearly (A may handle easier cases). They don't quite articulate the consequence — that reassigning could remove the best critical-case doctor — so I'm giving 4.5 between strong and full."
01e8f876-73c8-4804-a593-69f414f053d1,"[full] The student identifies that residuals carry information worth analyzing (not just error to minimize) and provides the exact soccer/football celebrity-appeal example showing residuals can measure something unmeasurable. The conceptual framing is slightly muddled ('decrease the bias' is off-target language), but the core insight and concrete example are both present, so this earns near-full credit."
0397b16e-55c0-4ae7-bddb-17d8f078bd24,"[none] The student does not name any of the four conditions (latent taste, dense interactions, vast catalog, cheap mistakes). The answer about 'past data causing bias' for loans confuses recommender conditions with general bias/fairness concerns, and the comment about Spotify changing user actions doesn't map to a specific condition. No Spotify-vs-loan contrast tied to the four conditions is established."
23be9a72-db92-46a7-9804-fd1cc5b42beb,"[partial-low] The student correctly defines unit of observation as what one row represents. However, the example only describes one unit (student) rather than showing how the same dataset could support two different units of observation (e.g., student vs. class, or attendance event vs. student). Per the rubric, a correct definition with a single-unit example earns partial-low credit."
367cfaca-ff6d-4af2-970c-5c3a6341c837,"[partial] The student correctly frames high recall (cost of missing > cost of false alarm) and gives a solid COVID testing example. However, the second example is muddled: they describe wanting to 'recall more losing customers' but label it high precision, which confuses the concepts—the example actually sounds like a recall scenario, and there's no clear example of when false positives are costly. Framing of recall side is correct with good example; precision side framing and example are unclear."
39bf9495-7821-44cd-aa4f-dd4e3f490d87,"[partial] The student correctly identifies that promotion is connected to training-attendance (the mediator) and hints that genders differ in attendance, which gestures toward the upstream location of the issue. However, they don't explicitly state what this means for the gender bias diagnosis — that the promotion decision itself isn't where the bias lives, and that the remedy shifts upstream. This is between the partial-low (2) and partial (3) tiers, so I'm awarding 2.5."
3a18ee82-217b-4851-aea8-c88f516160f3,"[full] The student clearly distinguishes memorization from learning the underlying pattern and ties this directly to the purpose of the train/test split: the test set reveals whether the model generalizes or just memorized. They don't explicitly articulate the 'multiple rules can fit the same data' framing, but the memorization-vs-generalization contrast captures the same idea in plain language. Slight deduction for not fully spelling out why training fit is ambiguous, but the core understanding is solid."
a2968395-4d01-4251-b8b7-314836a86075,"[strong] The student clearly articulates the closed-loop mechanism ('shown songs get more clicks → rank higher → shown more') and provides a valid mitigation (monitor coverage, not just precision). However, they don't explicitly explain why standard metrics still look good — that piece of the rubric is missing. This matches the 'strong' tier at 4 points."
b3bf01da-d618-4e41-a481-ed3d3ffdca7f,"[partial] The student captures the core 'same data, different angles, different answer' insight which is the heart of the lesson. However, they don't explicitly articulate that the 'angle' is what's in the model / what you condition on, nor do they unify the three as facets of one operation (conditioning). It's a solid plain-language version of the insight but missing the specificity about model specification, so partial credit at 3 is appropriate."
cb5f8f6f-a6d0-48e4-9fa2-1134825e0220,"[partial] The student correctly identifies the selection mechanism (only accepted applicants are in training data) and notes that the model will favor similar applicants, leading to increasing bias. However, the explanation of the compounding feedback loop is somewhat vague — they don't clearly articulate that rejected applicants never generate outcomes and that the data narrows progressively with each retrain. Solid grasp of the core idea but missing the explicit compounding mechanism."
f333ed92-fbb5-4d38-b32a-7cc69a307dd9,"[partial] The student correctly identifies bias as a specification problem and offers a valid fix (rebuild/re-specify the model). They also offer a fix for variance (more training data). However, the variance definition is shaky — 'the model is right' doesn't capture sample-sensitivity or overfitting. Both fixes are present and the bias definition is solid, but the variance definition is weak, fitting the 'partial' tier."
fe794ffb-f7d2-4a58-a7fa-0b8d3e74885f,"[partial-low] The student correctly describes the mechanism in plain language: as features grow, each observation becomes more unique and similarity breaks down. However, they do not name the concept (curse of dimensionality), and the mechanism description is somewhat brief without the distance-flattening intuition fully fleshed out. This fits the partial-low tier — mechanism present but name missing."
ff35aed9-734d-488c-9ed9-18e57d4fc901,"[full] The student correctly answers 'lower than 0.5,' identifies the cost asymmetry ($800 vs $20), and connects the lower threshold to catching more fraud and reducing costs. This satisfies all three full-credit criteria: correct direction, cost asymmetry explanation, and threshold-to-action reasoning."
430ccd33-8193-402a-a39e-cdf8edfc56e5,"[partial] The student captures the key insight that 'different levels provide different insights' and that aggregated data can mislead, which is the core 'depends on what level you analyze' idea. However, they don't explicitly unify all three phenomena (Simpson's, sign-flip, and controlling for a confounder) as facets of the same operation, and they lean toward a one-sided prescription ('always consider subsets') rather than recognizing the conditional-on-specification nature. This sits between partial-low and partial — stronger than just defining one phenomenon but missing the unification."
47d6df0d-c250-4b4b-825c-40176cafa435,"[minimal] The student gestures at the right idea (more features = points in multidimensional space, decreased similarity) but doesn't articulate the key mechanism: that distances flatten and every point becomes unique, making 'similar' meaningless. The name given ('multidimensionality') is close to but not quite 'curse of dimensionality,' and the mention of overfitting suggests some confusion. I'm giving slightly above minimal because they correctly identified that the problem involves high-dimensional space and reduced similarity, but the core distance-flattening intuition is absent."
4c3a84dc-9a4e-4f4a-a1b0-7ee95865a692,"[none] The student names only one condition (latent factors/taste) with no justification or contrast to loans, and fails to provide a second condition. This falls below the 'minimal' tier which requires either one condition with justification or two conditions named. Minimal partial credit for surfacing a relevant term."
5f8dfaa7-7aae-4867-9754-e3761f56232d,"[none] The student concludes 'there is no bias in promotions,' which is exactly the wrong-answer pattern flagged in the rubric — the gap is real, it has just shifted upstream to attendance. They do correctly note that the coefficient vanishes when training is included and gesture at an attendance difference, which shows some understanding, but the explicit wrong conclusion pulls this into the 'none' tier. I'm giving 1 point of partial credit because they did identify the mediation mechanism even though they misinterpreted what it implies."
6c6b0ba3-1404-4ae0-936a-c05b50f93609,"[none] The student says 'higher than 0.5,' which is the reversed direction. Worse, the reasoning is internally inconsistent: a higher threshold actually increases false negatives, not decreases them. Per the rubric, reversed direction zeros out unless reasoning salvages it, and here the reasoning compounds the error rather than salvaging it."
6d0abb6d-89f2-4de6-a10f-5c4f916eedb8,"[none] The student's answer 'Taste' does not address the question at all. It does not identify the unit-of-analysis mismatch, request subgroup performance, or engage with the scenario in any meaningful way."
836f5ed3-7663-4640-8f58-e400e3bf3805,Blank answer — no credit.
86d97d04-b691-482b-a215-8d66e7357420,"[full] The student conveys the conceptual point that residuals carry unseen/unexplained information beyond what coefficients capture ('size of ignorance', 'provides more of the unseen information'). They give the canonical soccer auction example, correctly identifying the residual as celebrity appeal layered on top of performance. Despite some awkward phrasing, both required pieces are clearly present."
946fdd5a-fbab-4065-9a5c-6f96e886613c,"[minimal] The student gestures at the idea that training data is limited and mentions the train/test split, but doesn't articulate the key concept that multiple rules can fit the same training data (memorization vs. generalization). The mention of train/test 'percentage may lead to different insights' is vague and doesn't explain that the test set evaluates whether the learned rule generalizes to new data. This earns minimal credit for naming the train/test split without explaining what it actually tests for."
95172b1a-3a2f-47d3-9731-e556512fc4e1,[full] The student defines unit of observation as the level of analysis (acceptable plain-language equivalent of 'what one row represents'). They provide a concrete example with multiple valid units from the same dataset: rating per order vs per location vs per customer. This satisfies both parts of the rubric for full credit.
bb491afc-3d26-432c-93ad-c93464cc6ffd,"[none] The student's answer doesn't identify the closed-loop/popularity feedback mechanism. 'Matrix factorization' names an algorithm but doesn't explain the self-reinforcing loop, and 'taste' is not a coherent mitigation. There's no evidence of understanding why metrics still look good or what to do about it."
bbc67a61-42e8-4938-a4d1-9b89905bd094,"[partial-low] The student correctly identifies bias as related to model specification/underfitting and variance as sensitivity to data changes/overfitting — both definitions are roughly on track. The fix for bias (adding more variables like car age/type) is correct. However, the fix for variance is wrong/reversed: training MORE complex models would increase variance, not reduce it — the correct fix would be a simpler model, regularization, or more data. So definitions are okay and one fix is good, but the other fix is incorrect, placing this between minimal and partial-low."
cf9b159a-10da-4686-9c4d-e7ed97ca49ca,"[partial] The student correctly identifies the feedback loop mechanism: the model trains only on approved applicants, not all applicants, and the training data narrows over time. They also note that bias compounds ('year after year... more bias towards some way'). However, the explanation is somewhat vague about why the narrowing happens (no explicit mention that rejected applicants have no observable outcome) and the compounding consequence is stated but not deeply elaborated. This fits 'partial' — strong on mechanism but slightly underdeveloped on the consequence."
d4e4f814-2d7b-45cb-ab4a-499fb24fe4a9,"[full] The student correctly identifies the diagnostic move (break down the data into subsets) and articulates the case-mix mechanism (Doctor B may have had more critical cases), which is the core of Simpson's paradox even without naming it. They don't explicitly state the consequence — that reassigning could remove the best critical-case doctor — so I'm shading slightly below full credit, but the reasoning is sound and on-target."
151819fb-3aeb-4bf5-b427-fe390cd00535,"[partial-low] The student recognizes that adding training attendance changes the answer and that the original simple model was answering the wrong question, which shows partial engagement with the mediation idea. However, they don't clearly articulate that promotions don't depend on gender once attendance is held fixed, nor do they shift the diagnosis upstream to whatever drives the attendance gap. The answer is also somewhat muddled (e.g., 'sign is flipped') and doesn't land the remedy/diagnosis shift, so it falls short of the partial (3) tier."
25a7095e-7356-4349-8b30-5ffeedb4b6ae,"[full] The student correctly describes the mechanism: as dimensions increase, every customer becomes unique and distance loses its meaning. They call it a 'dimensionality problem' rather than the precise 'curse of dimensionality,' but the concept is clearly understood. Slight deduction for not naming it precisely, but the mechanism is well-articulated with a concrete example."
29cbb674-c4a7-4232-adcf-52b0d69725bf,"[partial] The student correctly identifies the feedback loop: the model is retrained only on approved applicants, and the pool narrows over time. However, the explanation of the compounding consequence is somewhat circular ('this causes bias over time') and doesn't clearly articulate that the training data narrows toward the model's existing preferences or that the model becomes blinder to rejected applicants. The mechanism is named but the consequence is vague, fitting the 'partial' tier."
43b2c9b0-acbc-420d-9484-43b6aac35df3,"[full] The student clearly defines unit of observation as 'what one row represents' and lists multiple possible units (job, candidate, person, candidate-job pair). The JobMatch example does gesture at two different units of analysis (aggregate platform-level vs. recruiter-level view), though the example is a bit muddled — it's framed more as different audiences/sample sizes than cleanly as two distinct row-level units derivable from the same data. Definition is solid and an example is present, so this lands between partial and full; awarding 3.5."
4fadd056-9ac8-429b-a28b-e0dfb03f5de3,"[full] The student clearly identifies the popularity loop mechanism, explains the self-reinforcing dynamic, articulates why metrics still look good (good on surfaced items, silent on the rest), and proposes monitoring coverage as a mitigation. All three rubric components for full credit are present."
6a18099f-2360-40c7-be25-4a4d18e4b043,"[full] The student correctly distinguishes bias (specification issue, fixed by including the right variables) from variance (sample sensitivity, predictions changing with data). They provide correct fixes for each (right variables for bias; regularization, simpler models, more data for variance). They also explicitly explain why the problems are not interchangeable, noting that more data doesn't fix omitted variable bias and adding variables doesn't fix overfitting — exactly the distinction the rubric rewards."
79564073-a2b2-4b3b-b7c1-0f1c007055b6,"[partial] The student asks reasonable diagnostic questions (unit of observation, who's missing, patient counts) and recognizes that aggregation can mislead. However, they don't identify case severity / case mix as the key confounder, nor do they name or describe Simpson's paradox mechanism (that the aggregate can reverse once you condition on severity). The answer hovers between partial-low and partial — they're asking 'are the cases/data comparable?' in a general sense without the specific case-mix insight."
7a44804d-efcd-4b63-b852-6b64078b5eb4,"[full] The student names two distinct conditions (cheap mistakes and dense interactions) and provides a clear Spotify-vs-loan contrast for each. The skip-vs-default contrast is exactly right, and the many-interactions-vs-single-application contrast is also well articulated. Meets the full-credit criteria."
93e3e86c-644b-4b1a-9f53-68d83133d6fb,"[partial] The student effectively captures the multiple-rules-fit-the-same-data idea through the clever averages analogy — Student B's wrong method happens to give the right answer on the first example but fails to generalize. This demonstrates understanding of memorization vs. learning the underlying pattern. However, the answer never explicitly connects this to the train/test split or explains that a held-out test set is what exposes whether the rule generalizes, which is required for full credit."
b9b347fa-4f3c-410e-954a-3d1c3c97a62f,"[full] The student correctly frames both sides: high recall when missing a true positive is costly (fraud detection example is appropriate), and high precision when false positives are costly/disruptive (over-emailing prospective students damages brand). Both examples are plausible and the reasoning aligns with the rubric's full-credit criteria. Minor wording slip ('true positive is expensive' should be 'false negative is expensive') but the fraud example makes the intent clear."
cf028469-c6df-4346-a9ec-a00771926ed9,"[full] Student correctly answers 'lower', identifies the cost asymmetry (FN > FP), and connects the threshold decision to the cost trade-off by noting that accepting more FPs is worth it because each mistake is cheaper. The framing of threshold as a business decision shows understanding that 0.5 is not a statistical default. Meets all full-credit criteria even without computing the breakeven."
e6b125a8-2e9d-42ef-80b9-439c3904d689,"[full] The student identifies the core insight that the answer depends on the level of aggregation/what's in the model, and explicitly unifies all three phenomena as the same operation of aggregating up or disaggregating down. They also ground each in a concrete course example (Berkeley admissions, car expense/age with car type, training as a confounder). This meets the full-credit criteria."
eae76670-0ada-498b-95d8-225caaee912d,"[minimal] The student gestures at a relevant data-science principle ('who is not in the data') but doesn't actually identify the unit-of-analysis mismatch that makes both claims simultaneously true. They don't request a subgroup performance breakdown as the diagnostic, instead pivoting to a selection-bias-style framing about population coverage. This is adjacent to the right idea but misses the core insight that aggregate and subgroup metrics can both be correct at different units."
f7ab17c4-110a-48aa-99a0-05d0da00e5cf,"[full] The student clearly conveys the conceptual point that residuals can capture something meaningful (marketability, popularity) beyond what the model's measured features (Spotify streams) explain. The record-label example is concrete and analogous to the soccer/cricket auction celebrity-appeal example, demonstrating the 'construct an unmeasurable from observed patterns' idea. Both pieces of the rubric are satisfied."
247160c2-6196-433e-bcc5-e2577b8dccf4,"[none] The student gestures at the idea that Spotify learns preferences from listening behavior while loans rely on existing/observable criteria like income, which is a faint echo of the 'latent taste' condition. However, they don't clearly name two conditions, don't contrast them with Spotify-vs-loan reasoning in a coherent way, and the answer is too garbled to credit a second condition. This sits between 'none' and 'minimal' — awarding minimal partial credit for the hint at latent taste."
250e8102-2489-4f90-b110-62f3f4b2569c,"[minimal] The student's definitions of recall and precision are garbled — the recall explanation is incoherent, and precision is described vaguely as 'prediction rate.' They do correctly connect high recall to COVID-19 (a false-negative-costly scenario), which shows some grasp of when recall matters. However, no concrete example is given for the precision side — just 'for false positive, we need high precision,' which restates the definition without a business example. This sits between minimal (defines but doesn't connect) and partial-low (one side has an example), so I'm awarding 1.5."
